time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
83,0,6,5,25,0.4704371453762037,5,1,0.0,77.0
84,0,7,0,25,0.4131934470563824,5,2,1.0,77.0
85,0,8,5,30,0.36291527224918735,6,2,0.0,77.0
86,0,9,0,30,0.3187550426319553,6,3,1.0,77.0
87,0,10,0,30,0.27996831484549684,6,4,2.0,77.0
90,-1,3,0,0,0.0,0,0,,
91,1,1,0,0,0.4,0,1,1.0,90.0
92,1,2,0,0,0.3513272292526611,0,2,2.0,90.0
95,-1,3,0,0,0.0,0,0,,
96,1,1,0,0,0.4,0,1,1.0,95.0
97,1,2,0,0,0.3513272292526611,0,2,2.0,95.0
100,-1,3,0,0,0.0,0,0,,
101,1,1,5,5,0.4,1,0,0.0,100.0
102,1,2,5,10,0.3513272292526611,2,0,0.0,100.0
103,1,3,5,15,0.30857705503587973,3,0,0.0,100.0
104,1,4,0,15,0.2710288043917538,3,1,1.0,100.0
105,1,5,0,15,0.23804949723654079,3,2,2.0,100.0
108,-1,3,0,0,0.0,0,0,,
109,0,1,5,5,0.9,1,0,0.0,108.0
110,0,2,5,10,0.7904862658184875,2,0,0.0,108.0
111,0,3,0,10,0.6942983738307293,2,1,1.0,108.0
112,0,4,0,10,0.609814809881446,2,2,2.0,108.0
115,-1,3,0,0,0.0,0,0,,
116,0,1,5,5,0.9,1,0,0.0,115.0
117,0,2,5,10,0.7904862658184875,2,0,0.0,115.0
118,0,3,5,15,0.6942983738307293,3,0,0.0,115.0
119,0,4,0,15,0.609814809881446,3,1,1.0,115.0
120,0,5,5,20,0.5356113687822168,4,1,0.0,115.0
121,0,6,5,25,0.4704371453762037,5,1,0.0,115.0
122,0,7,5,30,0.4131934470563824,6,1,0.0,115.0
123,0,8,0,30,0.36291527224918735,6,2,1.0,115.0
124,0,9,5,35,0.3187550426319553,7,2,0.0,115.0
125,0,10,0,35,0.27996831484549684,7,3,1.0,115.0
126,0,11,0,35,0.2459012308330126,7,4,2.0,115.0
129,-1,3,0,0,0.0,0,0,,
130,1,1,0,0,0.4,0,1,1.0,129.0
131,1,2,0,0,0.3513272292526611,0,2,2.0,129.0
134,-1,3,0,0,0.0,0,0,,
135,1,1,5,5,0.4,1,0,0.0,134.0
136,1,2,5,10,0.3513272292526611,2,0,0.0,134.0
137,1,3,0,10,0.30857705503587973,2,1,1.0,134.0
138,1,4,5,15,0.2710288043917538,3,1,0.0,134.0
139,1,5,0,15,0.23804949723654079,3,2,1.0,134.0
140,1,6,5,20,0.2090831757227572,4,2,0.0,134.0
141,1,7,0,20,0.18364153202505884,4,3,1.0,134.0
142,1,8,0,20,0.1612956765551944,4,4,2.0,134.0
145,-1,3,0,0,0.0,0,0,,
146,1,1,5,5,0.4,1,0,0.0,145.0
147,1,2,0,5,0.3513272292526611,1,1,1.0,145.0
148,1,3,0,5,0.30857705503587973,1,2,2.0,145.0
151,-1,3,0,0,0.0,0,0,,
152,0,1,5,5,0.9,1,0,0.0,151.0
153,0,2,5,10,0.7904862658184875,2,0,0.0,151.0
154,0,3,0,10,0.6942983738307293,2,1,1.0,151.0
155,0,4,5,15,0.609814809881446,3,1,0.0,151.0
156,0,5,5,20,0.5356113687822168,4,1,0.0,151.0
157,0,6,0,20,0.4704371453762037,4,2,1.0,151.0
158,0,7,0,20,0.4131934470563824,4,3,2.0,151.0
161,-1,3,0,0,0.0,0,0,,
