time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
103,0,5,5,20,0.5356113687822168,4,1,0.0,98.0
104,0,6,0,20,0.4704371453762037,4,2,1.0,98.0
105,0,7,0,20,0.4131934470563824,4,3,2.0,98.0
108,-1,3,0,0,0.0,0,0,,
109,0,1,5,5,0.9,1,0,0.0,108.0
110,0,2,5,10,0.7904862658184875,2,0,0.0,108.0
111,0,3,5,15,0.6942983738307293,3,0,0.0,108.0
112,0,4,0,15,0.609814809881446,3,1,1.0,108.0
113,0,5,0,15,0.5356113687822168,3,2,2.0,108.0
116,-1,3,0,0,0.0,0,0,,
117,1,1,0,0,0.4,0,1,1.0,116.0
118,1,2,0,0,0.3513272292526611,0,2,2.0,116.0
121,-1,3,0,0,0.0,0,0,,
122,1,1,0,0,0.4,0,1,1.0,121.0
123,1,2,5,5,0.3513272292526611,1,1,0.0,121.0
124,1,3,0,5,0.30857705503587973,1,2,1.0,121.0
125,1,4,0,5,0.2710288043917538,1,3,2.0,121.0
128,-1,3,0,0,0.0,0,0,,
129,1,1,0,0,0.4,0,1,1.0,128.0
130,1,2,5,5,0.3513272292526611,1,1,0.0,128.0
131,1,3,5,10,0.30857705503587973,2,1,0.0,128.0
132,1,4,0,10,0.2710288043917538,2,2,1.0,128.0
133,1,5,5,15,0.23804949723654079,3,2,0.0,128.0
134,1,6,0,15,0.2090831757227572,3,3,1.0,128.0
135,1,7,5,20,0.18364153202505884,4,3,0.0,128.0
136,1,8,0,20,0.1612956765551944,4,4,1.0,128.0
137,1,9,0,20,0.14166890783642458,4,5,2.0,128.0
140,-1,3,0,0,0.0,0,0,,
141,0,1,5,5,0.9,1,0,0.0,140.0
142,0,2,5,10,0.7904862658184875,2,0,0.0,140.0
143,0,3,5,15,0.6942983738307293,3,0,0.0,140.0
144,0,4,0,15,0.609814809881446,3,1,1.0,140.0
145,0,5,0,15,0.5356113687822168,3,2,2.0,140.0
148,-1,3,0,0,0.0,0,0,,
