time,patch_id,time_in_patch,reward,cumulative_patch_reward,prob_reward,rewards_in_patch,failures_in_patch,consecutive_failures,patch_entry_time
48,0,12,5,50,0.21597949524595342,10,2,0.0,36.0
49,0,13,5,55,0.18969869410037274,11,2,0.0,36.0
50,0,14,0,55,0.16661579147783018,11,3,1.0,36.0
51,0,15,0,55,0.14634166092411305,11,4,2.0,36.0
52,0,16,0,55,0.12853452564175263,11,5,3.0,36.0
53,0,17,0,55,0.11289419689255517,11,6,4.0,36.0
54,0,18,0,55,0.09915701348241447,11,7,5.0,36.0
55,0,19,0,55,0.08709139701936361,11,8,6.0,36.0
56,0,20,5,60,0.07649394801639119,12,8,0.0,36.0
57,0,21,0,60,0.06718601702798951,12,9,1.0,36.0
58,0,22,0,60,0.05901069301741416,12,10,2.0,36.0
59,0,23,0,60,0.05183015818521867,12,11,3.0,36.0
60,0,24,0,60,0.04552336466735001,12,12,4.0,36.0
61,0,25,0,60,0.03998399393709644,12,13,5.0,36.0
62,0,26,0,60,0.035118664510938216,12,14,6.0,36.0
63,0,27,0,60,0.030845357744204206,12,15,7.0,36.0
64,0,28,0,60,0.027092035178945935,12,16,8.0,36.0
65,0,29,0,60,0.02379542413558675,12,17,9.0,36.0
66,0,30,0,60,0.020899951076118976,12,18,10.0,36.0
67,0,31,0,60,0.018356804757722625,12,19,11.0,36.0
68,0,32,0,60,0.016123113383656896,12,20,12.0,36.0
69,0,33,0,60,0.014161221880016684,12,21,13.0,36.0
70,0,34,0,60,0.012438057114846057,12,22,14.0,36.0
71,0,35,0,60,0.010924570358613026,12,23,15.0,36.0
74,-1,3,0,0,0.0,0,0,,
75,1,1,0,0,0.4,0,1,1.0,74.0
78,-1,3,0,0,0.0,0,0,,
79,1,1,0,0,0.4,0,1,1.0,78.0
82,-1,3,0,0,0.0,0,0,,
83,0,1,5,5,0.9,1,0,0.0,82.0
84,0,2,0,5,0.7904862658184875,1,1,1.0,82.0
85,0,3,5,10,0.6942983738307293,2,1,0.0,82.0
86,0,4,5,15,0.609814809881446,3,1,0.0,82.0
87,0,5,5,20,0.5356113687822168,4,1,0.0,82.0
88,0,6,0,20,0.4704371453762037,4,2,1.0,82.0
89,0,7,0,20,0.4131934470563824,4,3,2.0,82.0
90,0,8,0,20,0.36291527224918735,4,4,3.0,82.0
91,0,9,5,25,0.3187550426319553,5,4,0.0,82.0
92,0,10,0,25,0.27996831484549684,5,5,1.0,82.0
93,0,11,5,30,0.2459012308330126,6,5,0.0,82.0
94,0,12,0,30,0.21597949524595342,6,6,1.0,82.0
95,0,13,0,30,0.18969869410037274,6,7,2.0,82.0
96,0,14,0,30,0.16661579147783018,6,8,3.0,82.0
97,0,15,0,30,0.14634166092411305,6,9,4.0,82.0
98,0,16,0,30,0.12853452564175263,6,10,5.0,82.0
99,0,17,0,30,0.11289419689255517,6,11,6.0,82.0
100,0,18,0,30,0.09915701348241447,6,12,7.0,82.0
103,-1,3,0,0,0.0,0,0,,
104,1,1,0,0,0.4,0,1,1.0,103.0
107,-1,3,0,0,0.0,0,0,,
108,1,1,0,0,0.4,0,1,1.0,107.0
111,-1,3,0,0,0.0,0,0,,
112,0,1,5,5,0.9,1,0,0.0,111.0
113,0,2,5,10,0.7904862658184875,2,0,0.0,111.0
114,0,3,5,15,0.6942983738307293,3,0,0.0,111.0
115,0,4,5,20,0.609814809881446,4,0,0.0,111.0
116,0,5,0,20,0.5356113687822168,4,1,1.0,111.0
117,0,6,0,20,0.4704371453762037,4,2,2.0,111.0
118,0,7,0,20,0.4131934470563824,4,3,3.0,111.0
119,0,8,0,20,0.36291527224918735,4,4,4.0,111.0
120,0,9,0,20,0.3187550426319553,4,5,5.0,111.0
121,0,10,5,25,0.27996831484549684,5,5,0.0,111.0
122,0,11,0,25,0.2459012308330126,5,6,1.0,111.0
123,0,12,5,30,0.21597949524595342,6,6,0.0,111.0
124,0,13,5,35,0.18969869410037274,7,6,0.0,111.0
125,0,14,0,35,0.16661579147783018,7,7,1.0,111.0
126,0,15,0,35,0.14634166092411305,7,8,2.0,111.0
127,0,16,0,35,0.12853452564175263,7,9,3.0,111.0
128,0,17,5,40,0.11289419689255517,8,9,0.0,111.0
129,0,18,0,40,0.09915701348241447,8,10,1.0,111.0
130,0,19,0,40,0.08709139701936361,8,11,2.0,111.0
131,0,20,0,40,0.07649394801639119,8,12,3.0,111.0
132,0,21,0,40,0.06718601702798951,8,13,4.0,111.0
133,0,22,0,40,0.05901069301741416,8,14,5.0,111.0
134,0,23,0,40,0.05183015818521867,8,15,6.0,111.0
135,0,24,0,40,0.04552336466735001,8,16,7.0,111.0
138,-1,3,0,0,0.0,0,0,,
139,1,1,5,5,0.4,1,0,0.0,138.0
140,1,2,0,5,0.3513272292526611,1,1,1.0,138.0
141,1,3,0,5,0.30857705503587973,1,2,2.0,138.0
144,-1,3,0,0,0.0,0,0,,
145,0,1,5,5,0.9,1,0,0.0,144.0
146,0,2,5,10,0.7904862658184875,2,0,0.0,144.0
147,0,3,5,15,0.6942983738307293,3,0,0.0,144.0
148,0,4,5,20,0.609814809881446,4,0,0.0,144.0
149,0,5,5,25,0.5356113687822168,5,0,0.0,144.0
150,0,6,5,30,0.4704371453762037,6,0,0.0,144.0
151,0,7,0,30,0.4131934470563824,6,1,1.0,144.0
152,0,8,5,35,0.36291527224918735,7,1,0.0,144.0
153,0,9,5,40,0.3187550426319553,8,1,0.0,144.0
154,0,10,0,40,0.27996831484549684,8,2,1.0,144.0
155,0,11,0,40,0.2459012308330126,8,3,2.0,144.0
156,0,12,5,45,0.21597949524595342,9,3,0.0,144.0
157,0,13,0,45,0.18969869410037274,9,4,1.0,144.0
158,0,14,0,45,0.16661579147783018,9,5,2.0,144.0
159,0,15,0,45,0.14634166092411305,9,6,3.0,144.0
160,0,16,0,45,0.12853452564175263,9,7,4.0,144.0
161,0,17,0,45,0.11289419689255517,9,8,5.0,144.0
162,0,18,0,45,0.09915701348241447,9,9,6.0,144.0
163,0,19,0,45,0.08709139701936361,9,10,7.0,144.0
164,0,20,0,45,0.07649394801639119,9,11,8.0,144.0
165,0,21,0,45,0.06718601702798951,9,12,9.0,144.0
166,0,22,0,45,0.05901069301741416,9,13,10.0,144.0
167,0,23,0,45,0.05183015818521867,9,14,11.0,144.0
168,0,24,0,45,0.04552336466735001,9,15,12.0,144.0
169,0,25,0,45,0.03998399393709644,9,16,13.0,144.0
170,0,26,0,45,0.035118664510938216,9,17,14.0,144.0
171,0,27,0,45,0.030845357744204206,9,18,15.0,144.0
174,-1,3,0,0,0.0,0,0,,
175,1,1,5,5,0.4,1,0,0.0,174.0
176,1,2,0,5,0.3513272292526611,1,1,1.0,174.0
177,1,3,5,10,0.30857705503587973,2,1,0.0,174.0
178,1,4,0,10,0.2710288043917538,2,2,1.0,174.0
179,1,5,0,10,0.23804949723654079,2,3,2.0,174.0
180,1,6,0,10,0.2090831757227572,2,4,3.0,174.0
183,-1,3,0,0,0.0,0,0,,
184,1,1,5,5,0.4,1,0,0.0,183.0
185,1,2,5,10,0.3513272292526611,2,0,0.0,183.0
186,1,3,0,10,0.30857705503587973,2,1,1.0,183.0
187,1,4,0,10,0.2710288043917538,2,2,2.0,183.0
188,1,5,0,10,0.23804949723654079,2,3,3.0,183.0
189,1,6,0,10,0.2090831757227572,2,4,4.0,183.0
192,-1,3,0,0,0.0,0,0,,
193,1,1,5,5,0.4,1,0,0.0,192.0
194,1,2,0,5,0.3513272292526611,1,1,1.0,192.0
195,1,3,0,5,0.30857705503587973,1,2,2.0,192.0
198,-1,3,0,0,0.0,0,0,,
199,0,1,5,5,0.9,1,0,0.0,198.0
200,0,2,5,10,0.7904862658184875,2,0,0.0,198.0
201,0,3,5,15,0.6942983738307293,3,0,0.0,198.0
202,0,4,0,15,0.609814809881446,3,1,1.0,198.0
203,0,5,5,20,0.5356113687822168,4,1,0.0,198.0
204,0,6,0,20,0.4704371453762037,4,2,1.0,198.0
205,0,7,0,20,0.4131934470563824,4,3,2.0,198.0
206,0,8,0,20,0.36291527224918735,4,4,3.0,198.0
207,0,9,5,25,0.3187550426319553,5,4,0.0,198.0
208,0,10,5,30,0.27996831484549684,6,4,0.0,198.0
209,0,11,0,30,0.2459012308330126,6,5,1.0,198.0
210,0,12,0,30,0.21597949524595342,6,6,2.0,198.0
211,0,13,0,30,0.18969869410037274,6,7,3.0,198.0
212,0,14,0,30,0.16661579147783018,6,8,4.0,198.0
213,0,15,0,30,0.14634166092411305,6,9,5.0,198.0
214,0,16,5,35,0.12853452564175263,7,9,0.0,198.0
215,0,17,0,35,0.11289419689255517,7,10,1.0,198.0
216,0,18,0,35,0.09915701348241447,7,11,2.0,198.0
217,0,19,0,35,0.08709139701936361,7,12,3.0,198.0
218,0,20,0,35,0.07649394801639119,7,13,4.0,198.0
219,0,21,0,35,0.06718601702798951,7,14,5.0,198.0
222,-1,3,0,0,0.0,0,0,,
223,0,1,5,5,0.9,1,0,0.0,222.0
224,0,2,5,10,0.7904862658184875,2,0,0.0,222.0
225,0,3,5,15,0.6942983738307293,3,0,0.0,222.0
226,0,4,0,15,0.609814809881446,3,1,1.0,222.0
227,0,5,0,15,0.5356113687822168,3,2,2.0,222.0
228,0,6,0,15,0.4704371453762037,3,3,3.0,222.0
229,0,7,0,15,0.4131934470563824,3,4,4.0,222.0
230,0,8,0,15,0.36291527224918735,3,5,5.0,222.0
231,0,9,0,15,0.3187550426319553,3,6,6.0,222.0
234,-1,3,0,0,0.0,0,0,,
235,1,1,5,5,0.4,1,0,0.0,234.0
236,1,2,0,5,0.3513272292526611,1,1,1.0,234.0
237,1,3,5,10,0.30857705503587973,2,1,0.0,234.0
238,1,4,5,15,0.2710288043917538,3,1,0.0,234.0
239,1,5,0,15,0.23804949723654079,3,2,1.0,234.0
240,1,6,0,15,0.2090831757227572,3,3,2.0,234.0
241,1,7,0,15,0.18364153202505884,3,4,3.0,234.0
242,1,8,0,15,0.1612956765551944,3,5,4.0,234.0
243,1,9,0,15,0.14166890783642458,3,6,5.0,234.0
246,-1,3,0,0,0.0,0,0,,
247,1,1,0,0,0.4,0,1,1.0,246.0
250,-1,3,0,0,0.0,0,0,,
251,1,1,0,0,0.4,0,1,1.0,250.0
254,-1,3,0,0,0.0,0,0,,
255,0,1,5,5,0.9,1,0,0.0,254.0
256,0,2,5,10,0.7904862658184875,2,0,0.0,254.0
257,0,3,5,15,0.6942983738307293,3,0,0.0,254.0
258,0,4,5,20,0.609814809881446,4,0,0.0,254.0
259,0,5,0,20,0.5356113687822168,4,1,1.0,254.0
260,0,6,5,25,0.4704371453762037,5,1,0.0,254.0
261,0,7,5,30,0.4131934470563824,6,1,0.0,254.0
262,0,8,0,30,0.36291527224918735,6,2,1.0,254.0
263,0,9,5,35,0.3187550426319553,7,2,0.0,254.0
264,0,10,0,35,0.27996831484549684,7,3,1.0,254.0
265,0,11,0,35,0.2459012308330126,7,4,2.0,254.0
266,0,12,0,35,0.21597949524595342,7,5,3.0,254.0
267,0,13,0,35,0.18969869410037274,7,6,4.0,254.0
268,0,14,0,35,0.16661579147783018,7,7,5.0,254.0
269,0,15,5,40,0.14634166092411305,8,7,0.0,254.0
270,0,16,5,45,0.12853452564175263,9,7,0.0,254.0
271,0,17,0,45,0.11289419689255517,9,8,1.0,254.0
272,0,18,0,45,0.09915701348241447,9,9,2.0,254.0
273,0,19,0,45,0.08709139701936361,9,10,3.0,254.0
274,0,20,0,45,0.07649394801639119,9,11,4.0,254.0
275,0,21,0,45,0.06718601702798951,9,12,5.0,254.0
276,0,22,0,45,0.05901069301741416,9,13,6.0,254.0
277,0,23,0,45,0.05183015818521867,9,14,7.0,254.0
278,0,24,0,45,0.04552336466735001,9,15,8.0,254.0
279,0,25,0,45,0.03998399393709644,9,16,9.0,254.0
280,0,26,0,45,0.035118664510938216,9,17,10.0,254.0
281,0,27,0,45,0.030845357744204206,9,18,11.0,254.0
284,-1,3,0,0,0.0,0,0,,
